alpha_param,beta_param,gamma_param,lambda_param,delta_param,r,k,acc
10.0,1e-06,1.0,0.001,1e-06,0.1,332.0,0.7003306281935677
10.0,1e-06,1.0,0.0001,0.01,0.1,332.0,0.7033363390441839
10.0,1e-06,1.0,0.0001,0.001,0.1,332.0,0.7045386233844304
10.0,1e-06,1.0,0.0001,0.0001,0.1,332.0,0.700931770363691
10.0,1e-06,1.0,0.0001,1e-06,0.1,332.0,0.713555755936279
10.0,1e-06,1.0,1e-05,0.0001,0.1,332.0,0.7156597535317103
10.0,1e-06,1.0,1e-05,1e-05,0.1,332.0,0.7042380522993688
10.0,1e-06,1.0,1e-06,0.001,0.1,332.0,0.7015329125338142
10.0,1e-06,1.0,1e-06,1e-05,0.1,332.0,0.7165614667868951
10.0,1e-06,0.1,0.1,0.01,0.1,332.0,0.7138563270213405
10.0,1e-06,0.1,0.1,0.001,0.1,332.0,0.7063420498948001
10.0,1e-06,0.1,0.1,0.0001,0.1,332.0,0.7234746017433122
10.0,1e-06,0.1,0.1,1e-05,0.1,332.0,0.7081454764051698
10.0,1e-06,0.1,0.1,1e-06,0.1,332.0,0.7063420498948001
10.0,1e-06,0.1,0.01,0.01,0.1,332.0,0.7117523294259093
10.0,1e-06,0.1,0.01,0.001,0.1,332.0,0.7075443342350466
10.0,1e-06,0.1,0.01,1e-05,0.1,332.0,0.7039374812143072
10.0,1e-06,0.1,0.001,0.01,0.1,332.0,0.7027351968740607
10.0,1e-06,0.1,0.001,0.001,0.1,332.0,0.7069431920649234
10.0,1e-06,0.1,0.001,1e-05,0.1,332.0,0.7060414788097386
10.0,1e-06,0.1,0.001,1e-06,0.1,332.0,0.7129546137661557
10.0,1e-06,0.1,0.0001,0.0001,0.1,332.0,0.7123534715960325
10.0,1e-06,0.1,1e-05,0.0001,0.1,332.0,0.7117523294259093
10.0,1e-06,0.1,1e-05,1e-05,0.1,332.0,0.7042380522993688
10.0,1e-06,0.1,1e-05,1e-06,0.1,332.0,0.7141568981064021
10.0,1e-06,0.1,1e-06,0.01,0.1,332.0,0.7066426209798617
10.0,1e-06,0.1,1e-06,0.001,0.1,332.0,0.7024346257889991
10.0,1e-06,0.1,1e-06,0.0001,0.1,332.0,0.7003306281935677
10.0,1e-06,0.1,1e-06,1e-05,0.1,332.0,0.7216711752329426
10.0,1e-06,0.1,1e-06,1e-06,0.1,332.0,0.7081454764051698
10.0,1e-06,0.01,0.1,0.1,0.1,332.0,0.7099489029155395
10.0,1e-06,0.01,0.1,0.01,0.1,332.0,0.7144574691914638
10.0,1e-06,0.01,0.1,0.001,0.1,332.0,0.7066426209798617
10.0,1e-06,0.01,0.1,0.0001,0.1,332.0,0.7063420498948001
10.0,1e-06,0.01,0.1,1e-05,0.1,332.0,0.7054403366396153
10.0,1e-06,0.01,0.1,1e-06,0.1,332.0,0.7258791704238052
10.0,1e-06,0.01,0.01,0.01,0.1,332.0,0.7129546137661557
10.0,1e-06,0.01,0.01,0.001,0.1,332.0,0.7048391944694921
10.0,1e-06,0.01,0.01,0.0001,0.1,332.0,0.7165614667868951
10.0,1e-06,0.01,0.01,1e-06,0.1,332.0,0.7021340547039375
10.0,1e-06,0.01,0.001,0.01,0.1,332.0,0.7192666065524497
10.0,1e-06,0.01,0.001,1e-05,0.1,332.0,0.7159603246167718
10.0,1e-06,0.01,0.001,1e-06,0.1,332.0,0.7114517583408476
10.0,1e-06,0.01,0.0001,0.01,0.1,332.0,0.7060414788097386
10.0,1e-06,0.01,0.0001,1e-05,0.1,332.0,0.7090471896603546
10.0,1e-06,0.01,1e-05,0.01,0.1,332.0,0.7075443342350466
10.0,1e-06,0.01,1e-05,0.001,0.1,332.0,0.7051397655545536
10.0,1e-06,0.01,1e-05,1e-05,0.1,332.0,0.7105500450856628
10.0,1e-06,0.01,1e-05,1e-06,0.1,332.0,0.7063420498948001
10.0,1e-06,0.01,1e-06,0.01,0.1,332.0,0.7045386233844304
10.0,1e-06,0.01,1e-06,0.0001,0.1,332.0,0.7072437631499849
10.0,1e-06,0.01,1e-06,1e-05,0.1,332.0,0.7096483318304779
10.0,1e-06,0.01,1e-06,1e-06,0.1,332.0,0.7159603246167718
10.0,1e-06,0.001,0.1,0.1,0.1,332.0,0.721370604147881
10.0,1e-06,0.001,0.1,0.01,0.1,332.0,0.7147580402765255
10.0,1e-06,0.001,0.1,0.001,0.1,332.0,0.7312894499549143
10.0,1e-06,0.001,0.1,0.0001,0.1,332.0,0.7024346257889991
10.0,1e-06,0.001,0.1,1e-05,0.1,332.0,0.7219717463180042
10.0,1e-06,0.001,0.1,1e-06,0.1,332.0,0.7318905921250376
10.0,1e-06,0.001,0.01,0.1,0.1,332.0,0.7156597535317103
10.0,1e-06,0.001,0.01,0.0001,0.1,332.0,0.711151187255786
10.0,1e-06,0.001,0.01,1e-05,0.1,332.0,0.7168620378719567
10.0,1e-06,0.001,0.001,0.1,0.1,332.0,0.7231740306582507
10.0,1e-06,0.001,0.001,0.01,0.1,332.0,0.700931770363691
10.0,1e-06,0.001,0.001,0.001,0.1,332.0,0.7081454764051698
10.0,1e-06,0.001,0.001,1e-05,0.1,332.0,0.7027351968740607
10.0,1e-06,0.001,0.001,1e-06,0.1,332.0,0.7069431920649234
10.0,1e-06,0.001,0.0001,0.1,0.1,332.0,0.7210700330628194
10.0,1e-06,0.001,0.0001,0.01,0.1,332.0,0.700931770363691
10.0,1e-06,0.001,0.0001,1e-05,0.1,332.0,0.7018334836188759
10.0,1e-06,0.001,1e-05,0.1,0.1,332.0,0.71746318004208
10.0,1e-06,0.001,1e-05,0.0001,0.1,332.0,0.7018334836188759
10.0,1e-06,0.001,1e-05,1e-05,0.1,332.0,0.7045386233844304
10.0,1e-06,0.001,1e-05,1e-06,0.1,332.0,0.7063420498948001
10.0,1e-06,0.001,1e-06,0.1,0.1,332.0,0.7216711752329426
10.0,1e-06,0.001,1e-06,0.01,0.1,332.0,0.7012323414487527
10.0,1e-06,0.001,1e-06,0.001,0.1,332.0,0.7168620378719567
10.0,1e-06,0.001,1e-06,0.0001,0.1,332.0,0.713555755936279
10.0,1e-06,0.001,1e-06,1e-06,0.1,332.0,0.7057409077246769
10.0,1e-06,0.0001,0.1,0.1,0.1,332.0,0.7168620378719567
10.0,1e-06,0.0001,0.1,0.01,0.1,332.0,0.7165614667868951
10.0,1e-06,0.0001,0.1,0.001,0.1,332.0,0.7129546137661557
10.0,1e-06,0.0001,0.1,0.0001,0.1,332.0,0.7018334836188759
10.0,1e-06,0.0001,0.1,1e-05,0.1,332.0,0.7267808836789901
10.0,1e-06,0.0001,0.1,1e-06,0.1,332.0,0.7216711752329426
10.0,1e-06,0.0001,0.01,0.1,0.1,332.0,0.7180643222122032
10.0,1e-06,0.0001,0.01,0.01,0.1,332.0,0.713555755936279
10.0,1e-06,0.0001,0.01,0.0001,0.1,332.0,0.7144574691914638
10.0,1e-06,0.0001,0.01,1e-06,0.1,332.0,0.7183648932972648
10.0,1e-06,0.0001,0.001,0.1,0.1,332.0,0.7300871656146679
10.0,1e-06,0.0001,0.001,0.01,0.1,332.0,0.7198677487225729
10.0,1e-06,0.0001,0.001,0.001,0.1,332.0,0.7084460474902314
10.0,1e-06,0.0001,0.001,0.0001,0.1,332.0,0.7054403366396153
10.0,1e-06,0.0001,0.001,1e-06,0.1,332.0,0.7012323414487527
10.0,1e-06,0.0001,0.0001,0.1,0.1,332.0,0.7168620378719567
10.0,1e-06,0.0001,0.0001,0.01,0.1,332.0,0.7114517583408476
10.0,1e-06,0.0001,0.0001,1e-05,0.1,332.0,0.7201683198076345
10.0,1e-06,0.0001,0.0001,1e-06,0.1,332.0,0.7201683198076345
10.0,1e-06,0.0001,1e-05,0.1,0.1,332.0,0.7222723174030659
10.0,1e-06,0.0001,1e-05,0.01,0.1,332.0,0.7063420498948001
10.0,1e-06,0.0001,1e-05,0.001,0.1,332.0,0.7123534715960325
10.0,1e-06,0.0001,1e-05,1e-05,0.1,332.0,0.7048391944694921
10.0,1e-06,0.0001,1e-05,1e-06,0.1,332.0,0.7060414788097386
10.0,1e-06,0.0001,1e-06,0.1,0.1,332.0,0.7391042981665163
10.0,1e-06,0.0001,1e-06,0.01,0.1,332.0,0.7183648932972648
10.0,1e-06,0.0001,1e-06,0.001,0.1,332.0,0.7021340547039375
10.0,1e-06,0.0001,1e-06,0.0001,0.1,332.0,0.7255785993387436
10.0,1e-06,0.0001,1e-06,1e-05,0.1,332.0,0.7060414788097386
10.0,1e-06,1e-05,0.1,0.1,0.1,332.0,0.7177637511271415
10.0,1e-06,1e-05,0.1,0.001,0.1,332.0,0.7312894499549143
10.0,1e-06,1e-05,0.1,0.0001,0.1,332.0,0.7036369101292456
10.0,1e-06,1e-05,0.1,1e-05,0.1,332.0,0.7186654643823264
10.0,1e-06,1e-05,0.1,1e-06,0.1,332.0,0.71746318004208
10.0,1e-06,1e-05,0.01,0.1,0.1,332.0,0.7225728884881274
10.0,1e-06,1e-05,0.01,0.01,0.1,332.0,0.7090471896603546
10.0,1e-06,1e-05,0.01,0.001,0.1,332.0,0.7234746017433122
10.0,1e-06,1e-05,0.01,0.0001,0.1,332.0,0.711151187255786
10.0,1e-06,1e-05,0.01,1e-05,0.1,332.0,0.7279831680192366
10.0,1e-06,1e-05,0.001,0.1,0.1,332.0,0.7066426209798617
10.0,1e-06,1e-05,0.001,0.01,0.1,332.0,0.7234746017433122
10.0,1e-06,1e-05,0.001,0.001,0.1,332.0,0.7003306281935677
10.0,1e-06,1e-05,0.001,0.0001,0.1,332.0,0.715058611361587
10.0,1e-06,1e-05,0.001,1e-05,0.1,332.0,0.7030357679591224
10.0,1e-06,1e-05,0.0001,0.1,0.1,332.0,0.7186654643823264
10.0,1e-06,1e-05,0.0001,0.01,0.1,332.0,0.7027351968740607
10.0,1e-06,1e-05,0.0001,0.001,0.1,332.0,0.7117523294259093
10.0,1e-06,1e-05,0.0001,1e-05,0.1,332.0,0.7072437631499849
10.0,1e-06,1e-05,0.0001,1e-06,0.1,332.0,0.7114517583408476
10.0,1e-06,1e-05,1e-05,0.1,0.1,332.0,0.7436128644424407
10.0,1e-06,1e-05,1e-05,0.01,0.1,332.0,0.7216711752329426
10.0,1e-06,1e-05,1e-05,0.001,0.1,332.0,0.7081454764051698
10.0,1e-06,1e-05,1e-05,0.0001,0.1,332.0,0.7105500450856628
10.0,1e-06,1e-05,1e-05,1e-05,0.1,332.0,0.7126540426810941
10.0,1e-06,1e-05,1e-06,0.1,0.1,332.0,0.7018334836188759
10.0,1e-06,1e-05,1e-06,0.01,0.1,332.0,0.7036369101292456
10.0,1e-06,1e-05,1e-06,1e-06,0.1,332.0,0.7018334836188759
10.0,1e-06,1e-06,0.1,0.1,0.1,332.0,0.700931770363691
10.0,1e-06,1e-06,0.1,0.01,0.1,332.0,0.7033363390441839
10.0,1e-06,1e-06,0.1,0.001,0.1,332.0,0.7255785993387436
10.0,1e-06,1e-06,0.1,0.0001,0.1,332.0,0.7012323414487527
10.0,1e-06,1e-06,0.1,1e-05,0.1,332.0,0.7261797415088669
10.0,1e-06,1e-06,0.1,1e-06,0.1,332.0,0.7183648932972648
10.0,1e-06,1e-06,0.01,0.1,0.1,332.0,0.7204688908926962
10.0,1e-06,1e-06,0.01,0.01,0.1,332.0,0.7120529005109708
10.0,1e-06,1e-06,0.01,0.001,0.1,332.0,0.7033363390441839
10.0,1e-06,1e-06,0.01,1e-05,0.1,332.0,0.718966035467388
10.0,1e-06,1e-06,0.01,1e-06,0.1,332.0,0.7039374812143072
10.0,1e-06,1e-06,0.001,0.1,0.1,332.0,0.7165614667868951
10.0,1e-06,1e-06,0.001,0.01,0.1,332.0,0.7195671776375113
10.0,1e-06,1e-06,0.001,1e-05,0.1,332.0,0.7051397655545536
10.0,1e-06,1e-06,0.001,1e-06,0.1,332.0,0.7006311992786294
10.0,1e-06,1e-06,0.0001,0.1,0.1,332.0,0.7075443342350466
10.0,1e-06,1e-06,0.0001,0.01,0.1,332.0,0.7108506161707244
10.0,1e-06,1e-06,0.0001,0.001,0.1,332.0,0.7258791704238052
10.0,1e-06,1e-06,0.0001,1e-05,0.1,332.0,0.7225728884881274
10.0,1e-06,1e-06,0.0001,1e-06,0.1,332.0,0.7066426209798617
10.0,1e-06,1e-06,1e-05,0.1,0.1,332.0,0.7156597535317103
10.0,1e-06,1e-06,1e-05,0.01,0.1,332.0,0.7276825969341749
10.0,1e-06,1e-06,1e-05,0.001,0.1,332.0,0.713555755936279
10.0,1e-06,1e-06,1e-05,0.0001,0.1,332.0,0.7108506161707244
10.0,1e-06,1e-06,1e-05,1e-06,0.1,332.0,0.711151187255786
10.0,1e-06,1e-06,1e-06,0.1,0.1,332.0,0.7264803125939284
10.0,1e-06,1e-06,1e-06,1e-05,0.1,332.0,0.7162608957018335
10.0,1e-06,1e-06,1e-06,1e-06,0.1,332.0,0.718966035467388
1.0,0.1,0.1,0.01,0.0001,0.1,332.0,0.7030357679591224
1.0,0.01,1.0,0.001,1e-05,0.1,332.0,0.7030357679591224
1.0,0.01,1.0,0.0001,1e-06,0.1,332.0,0.7072437631499849
1.0,0.01,1.0,1e-06,0.0001,0.1,332.0,0.7012323414487527
1.0,0.01,1.0,1e-06,1e-06,0.1,332.0,0.7012323414487527
1.0,0.01,0.1,0.01,0.01,0.1,332.0,0.7012323414487527
1.0,0.01,0.1,0.001,0.0001,0.1,332.0,0.7045386233844304
1.0,0.01,0.1,0.0001,0.01,0.1,332.0,0.7012323414487527
1.0,0.01,0.1,0.0001,0.0001,0.1,332.0,0.7018334836188759
1.0,0.01,0.1,0.0001,1e-06,0.1,332.0,0.7285843101893598
1.0,0.01,0.1,1e-05,0.001,0.1,332.0,0.7123534715960325
1.0,0.01,0.1,1e-05,0.0001,0.1,332.0,0.7021340547039375
1.0,0.01,0.1,1e-05,1e-05,0.1,332.0,0.711151187255786
1.0,0.01,0.1,1e-05,1e-06,0.1,332.0,0.7036369101292456
1.0,0.01,0.1,1e-06,0.0001,0.1,332.0,0.7021340547039375
1.0,0.01,0.1,1e-06,1e-05,0.1,332.0,0.7123534715960325
1.0,0.01,0.1,1e-06,1e-06,0.1,332.0,0.7012323414487527
1.0,0.01,0.01,0.001,0.001,0.1,332.0,0.7138563270213405
1.0,0.01,0.01,0.001,1e-05,0.1,332.0,0.7108506161707244
1.0,0.01,0.01,0.001,1e-06,0.1,332.0,0.7006311992786294
1.0,0.01,0.01,0.0001,0.001,0.1,332.0,0.722873459573189
1.0,0.01,0.01,0.0001,0.0001,0.1,332.0,0.7057409077246769
1.0,0.01,0.01,1e-05,0.0001,0.1,332.0,0.7177637511271415
1.0,0.01,0.01,1e-05,1e-06,0.1,332.0,0.7144574691914638
1.0,0.01,0.01,1e-06,0.001,0.1,332.0,0.7147580402765255
1.0,0.01,0.01,1e-06,0.0001,0.1,332.0,0.7060414788097386
1.0,0.01,0.01,1e-06,1e-06,0.1,332.0,0.7072437631499849
1.0,0.01,0.001,0.001,0.0001,0.1,332.0,0.7054403366396153
1.0,0.01,0.001,0.0001,1e-06,0.1,332.0,0.7027351968740607
1.0,0.01,0.001,1e-05,0.001,0.1,332.0,0.7180643222122032
1.0,0.01,0.001,1e-05,0.0001,0.1,332.0,0.7297865945296063
1.0,0.01,0.001,1e-05,1e-05,0.1,332.0,0.7063420498948001
1.0,0.01,0.001,1e-05,1e-06,0.1,332.0,0.7087466185752931
1.0,0.01,0.001,1e-06,0.01,0.1,332.0,0.7039374812143072
1.0,0.01,0.001,1e-06,0.001,0.1,332.0,0.7081454764051698
1.0,0.01,0.001,1e-06,1e-06,0.1,332.0,0.7018334836188759
1.0,0.01,0.0001,0.001,1e-05,0.1,332.0,0.7108506161707244
1.0,0.01,0.0001,0.001,1e-06,0.1,332.0,0.7048391944694921
1.0,0.01,0.0001,0.0001,1e-05,0.1,332.0,0.7141568981064021
1.0,0.01,0.0001,1e-06,0.0001,0.1,332.0,0.7024346257889991
1.0,0.01,0.0001,1e-06,1e-06,0.1,332.0,0.7051397655545536
1.0,0.01,1e-05,0.001,0.001,0.1,332.0,0.7192666065524497
1.0,0.01,1e-05,0.001,0.0001,0.1,332.0,0.7114517583408476
1.0,0.01,1e-05,0.0001,0.001,0.1,332.0,0.7000300571085062
1.0,0.01,1e-05,1e-05,0.001,0.1,332.0,0.7201683198076345
1.0,0.01,1e-05,1e-05,1e-05,0.1,332.0,0.7195671776375113
1.0,0.01,1e-05,1e-05,1e-06,0.1,332.0,0.7108506161707244
1.0,0.01,1e-05,1e-06,0.001,0.1,332.0,0.7132551848512173
1.0,0.01,1e-05,1e-06,1e-05,0.1,332.0,0.7051397655545536
1.0,0.01,1e-05,1e-06,1e-06,0.1,332.0,0.7063420498948001
1.0,0.01,1e-06,0.001,0.0001,0.1,332.0,0.7132551848512173
1.0,0.01,1e-06,1e-05,0.001,0.1,332.0,0.7060414788097386
1.0,0.01,1e-06,1e-05,0.0001,0.1,332.0,0.7126540426810941
1.0,0.01,1e-06,1e-05,1e-05,0.1,332.0,0.7063420498948001
1.0,0.01,1e-06,1e-06,0.001,0.1,332.0,0.722873459573189
1.0,0.01,1e-06,1e-06,0.0001,0.1,332.0,0.7012323414487527
1.0,0.01,1e-06,1e-06,1e-06,0.1,332.0,0.7063420498948001
1.0,0.001,1.0,0.01,0.0001,0.1,332.0,0.7054403366396153
1.0,0.001,1.0,0.001,0.0001,0.1,332.0,0.7057409077246769
1.0,0.001,1.0,1e-05,0.001,0.1,332.0,0.7042380522993688
1.0,0.001,1.0,1e-05,1e-06,0.1,332.0,0.7048391944694921
1.0,0.001,0.1,0.01,0.0001,0.1,332.0,0.7051397655545536
1.0,0.001,0.1,0.01,1e-05,0.1,332.0,0.7090471896603546
1.0,0.001,0.1,0.001,0.0001,0.1,332.0,0.7048391944694921
1.0,0.001,0.1,0.001,1e-06,0.1,332.0,0.7123534715960325
1.0,0.001,0.1,0.0001,0.0001,0.1,332.0,0.7042380522993688
1.0,0.001,0.1,0.0001,1e-05,0.1,332.0,0.7045386233844304
1.0,0.001,0.1,1e-05,0.001,0.1,332.0,0.7153591824466486
1.0,0.001,0.1,1e-05,0.0001,0.1,332.0,0.7123534715960325
1.0,0.001,0.1,1e-05,1e-06,0.1,332.0,0.7081454764051698
1.0,0.001,0.1,1e-06,0.0001,0.1,332.0,0.7120529005109708
1.0,0.001,0.1,1e-06,1e-05,0.1,332.0,0.7021340547039375
1.0,0.001,0.01,0.01,0.0001,0.1,332.0,0.7084460474902314
1.0,0.001,0.01,0.01,1e-05,0.1,332.0,0.7075443342350466
1.0,0.001,0.01,0.01,1e-06,0.1,332.0,0.7006311992786294
1.0,0.001,0.01,0.0001,0.001,0.1,332.0,0.7342951608055305
1.0,0.001,0.01,0.0001,0.0001,0.1,332.0,0.7090471896603546
1.0,0.001,0.01,0.0001,1e-05,0.1,332.0,0.7129546137661557
1.0,0.001,0.01,0.0001,1e-06,0.1,332.0,0.711151187255786
1.0,0.001,0.01,1e-05,0.001,0.1,332.0,0.7132551848512173
1.0,0.001,0.01,1e-05,1e-06,0.1,332.0,0.7171626089570183
1.0,0.001,0.01,1e-06,0.001,0.1,332.0,0.7090471896603546
1.0,0.001,0.01,1e-06,0.0001,0.1,332.0,0.7027351968740607
1.0,0.001,0.01,1e-06,1e-05,0.1,332.0,0.7153591824466486
1.0,0.001,0.001,0.01,0.01,0.1,332.0,0.7039374812143072
1.0,0.001,0.001,0.01,0.001,0.1,332.0,0.7042380522993688
1.0,0.001,0.001,0.01,0.0001,0.1,332.0,0.7060414788097386
1.0,0.001,0.001,0.01,1e-06,0.1,332.0,0.7102494740006011
1.0,0.001,0.001,0.001,0.0001,0.1,332.0,0.7093477607454163
1.0,0.001,0.001,0.001,1e-05,0.1,332.0,0.7036369101292456
1.0,0.001,0.001,0.001,1e-06,0.1,332.0,0.7003306281935677
1.0,0.001,0.001,0.0001,0.0001,0.1,332.0,0.7096483318304779
1.0,0.001,0.001,0.0001,1e-05,0.1,332.0,0.7036369101292456
1.0,0.001,0.001,1e-05,0.0001,0.1,332.0,0.7159603246167718
1.0,0.001,0.001,1e-05,1e-06,0.1,332.0,0.7117523294259093
1.0,0.001,0.001,1e-06,0.001,0.1,332.0,0.7090471896603546
1.0,0.001,0.001,1e-06,1e-05,0.1,332.0,0.7024346257889991
1.0,0.001,0.0001,0.01,0.01,0.1,332.0,0.7147580402765255
1.0,0.001,0.0001,0.01,0.0001,0.1,332.0,0.715058611361587
1.0,0.001,0.0001,0.01,1e-05,0.1,332.0,0.7003306281935677
1.0,0.001,0.0001,0.001,0.01,0.1,332.0,0.7081454764051698
1.0,0.001,0.0001,0.001,0.001,0.1,332.0,0.7168620378719567
1.0,0.001,0.0001,0.001,1e-06,0.1,332.0,0.7042380522993688
1.0,0.001,0.0001,0.0001,0.001,0.1,332.0,0.7129546137661557
1.0,0.001,0.0001,0.0001,0.0001,0.1,332.0,0.715058611361587
1.0,0.001,0.0001,1e-05,0.001,0.1,332.0,0.7039374812143072
1.0,0.001,0.0001,1e-05,0.0001,0.1,332.0,0.7093477607454163
1.0,0.001,0.0001,1e-05,1e-05,0.1,332.0,0.7156597535317103
1.0,0.001,0.0001,1e-05,1e-06,0.1,332.0,0.7054403366396153
1.0,0.001,0.0001,1e-06,0.001,0.1,332.0,0.7003306281935677
1.0,0.001,0.0001,1e-06,0.0001,0.1,332.0,0.7138563270213405
1.0,0.001,0.0001,1e-06,1e-05,0.1,332.0,0.7192666065524497
1.0,0.001,0.0001,1e-06,1e-06,0.1,332.0,0.7096483318304779
1.0,0.001,1e-05,0.01,0.001,0.1,332.0,0.7129546137661557
1.0,0.001,1e-05,0.01,0.0001,0.1,332.0,0.7168620378719567
1.0,0.001,1e-05,0.01,1e-05,0.1,332.0,0.7039374812143072
1.0,0.001,1e-05,0.01,1e-06,0.1,332.0,0.7054403366396153
1.0,0.001,1e-05,0.001,0.01,0.1,332.0,0.7108506161707244
1.0,0.001,1e-05,0.001,0.001,0.1,332.0,0.7027351968740607
1.0,0.001,1e-05,0.001,0.0001,0.1,332.0,0.7072437631499849
1.0,0.001,1e-05,0.001,1e-05,0.1,332.0,0.7012323414487527
1.0,0.001,1e-05,0.001,1e-06,0.1,332.0,0.7006311992786294
1.0,0.001,1e-05,0.0001,0.01,0.1,332.0,0.7096483318304779
1.0,0.001,1e-05,0.0001,1e-06,0.1,332.0,0.7162608957018335
1.0,0.001,1e-05,1e-05,0.01,0.1,332.0,0.7084460474902314
1.0,0.001,1e-05,1e-05,0.001,0.1,332.0,0.7207694619777577
1.0,0.001,1e-05,1e-06,0.01,0.1,332.0,0.7015329125338142
1.0,0.001,1e-05,1e-06,0.0001,0.1,332.0,0.7120529005109708
1.0,0.001,1e-05,1e-06,1e-05,0.1,332.0,0.7036369101292456
1.0,0.001,1e-06,0.01,0.0001,0.1,332.0,0.7186654643823264
1.0,0.001,1e-06,0.01,1e-06,0.1,332.0,0.7177637511271415
1.0,0.001,1e-06,0.001,0.01,0.1,332.0,0.7279831680192366
1.0,0.001,1e-06,0.001,0.001,0.1,332.0,0.7006311992786294
1.0,0.001,1e-06,0.001,1e-05,0.1,332.0,0.7021340547039375
1.0,0.001,1e-06,0.0001,0.01,0.1,332.0,0.7267808836789901
1.0,0.001,1e-06,0.0001,0.0001,0.1,332.0,0.7207694619777577
1.0,0.001,1e-06,1e-05,0.01,0.1,332.0,0.7105500450856628
1.0,0.001,1e-06,1e-05,0.001,0.1,332.0,0.7099489029155395
1.0,0.001,1e-06,1e-05,0.0001,0.1,332.0,0.71746318004208
1.0,0.001,1e-06,1e-05,1e-05,0.1,332.0,0.7078449053201082
1.0,0.001,1e-06,1e-06,0.01,0.1,332.0,0.725278028253682
1.0,0.001,1e-06,1e-06,0.001,0.1,332.0,0.7024346257889991
1.0,0.001,1e-06,1e-06,0.0001,0.1,332.0,0.7012323414487527
1.0,0.001,1e-06,1e-06,1e-05,0.1,332.0,0.7024346257889991
1.0,0.001,1e-06,1e-06,1e-06,0.1,332.0,0.7051397655545536
1.0,0.0001,1.0,0.0001,0.001,0.1,332.0,0.7015329125338142
1.0,0.0001,0.1,0.01,0.001,0.1,332.0,0.7018334836188759
1.0,0.0001,0.1,0.01,0.0001,0.1,332.0,0.7087466185752931
1.0,0.0001,0.1,0.01,1e-05,0.1,332.0,0.7171626089570183
1.0,0.0001,0.1,0.01,1e-06,0.1,332.0,0.7096483318304779
1.0,0.0001,0.1,0.001,0.0001,0.1,332.0,0.7183648932972648
1.0,0.0001,0.1,0.001,1e-05,0.1,332.0,0.7030357679591224
1.0,0.0001,0.1,0.0001,0.0001,0.1,332.0,0.7042380522993688
1.0,0.0001,0.1,0.0001,1e-05,0.1,332.0,0.7138563270213405
1.0,0.0001,0.1,1e-05,1e-05,0.1,332.0,0.7081454764051698
1.0,0.0001,0.1,1e-06,0.001,0.1,332.0,0.7042380522993688
1.0,0.0001,0.1,1e-06,0.0001,0.1,332.0,0.7129546137661557
1.0,0.0001,0.1,1e-06,1e-05,0.1,332.0,0.7096483318304779
1.0,0.0001,0.01,0.01,0.01,0.1,332.0,0.7066426209798617
1.0,0.0001,0.01,0.01,0.001,0.1,332.0,0.7006311992786294
1.0,0.0001,0.01,0.01,0.0001,0.1,332.0,0.7132551848512173
1.0,0.0001,0.01,0.01,1e-05,0.1,332.0,0.7066426209798617
1.0,0.0001,0.01,0.01,1e-06,0.1,332.0,0.7051397655545536
1.0,0.0001,0.01,0.001,0.001,0.1,332.0,0.7000300571085062
1.0,0.0001,0.01,0.001,1e-06,0.1,332.0,0.7051397655545536
1.0,0.0001,0.01,0.0001,0.0001,0.1,332.0,0.7054403366396153
1.0,0.0001,0.01,0.0001,1e-05,0.1,332.0,0.7057409077246769
1.0,0.0001,0.01,0.0001,1e-06,0.1,332.0,0.7000300571085062
1.0,0.0001,0.01,1e-05,0.001,0.1,332.0,0.7126540426810941
1.0,0.0001,0.01,1e-05,1e-05,0.1,332.0,0.7057409077246769
1.0,0.0001,0.01,1e-05,1e-06,0.1,332.0,0.7105500450856628
1.0,0.0001,0.01,1e-06,0.001,0.1,332.0,0.7045386233844304
1.0,0.0001,0.01,1e-06,0.0001,0.1,332.0,0.7066426209798617
1.0,0.0001,0.01,1e-06,1e-06,0.1,332.0,0.7090471896603546
1.0,0.0001,0.001,0.01,0.01,0.1,332.0,0.7171626089570183
1.0,0.0001,0.001,0.01,0.001,0.1,332.0,0.7129546137661557
1.0,0.0001,0.001,0.01,0.0001,0.1,332.0,0.7177637511271415
1.0,0.0001,0.001,0.01,1e-06,0.1,332.0,0.7087466185752931
1.0,0.0001,0.001,0.001,0.001,0.1,332.0,0.7078449053201082
1.0,0.0001,0.001,0.001,0.0001,0.1,332.0,0.7054403366396153
1.0,0.0001,0.001,0.0001,0.0001,0.1,332.0,0.7060414788097386
1.0,0.0001,0.001,1e-05,0.001,0.1,332.0,0.7039374812143072
1.0,0.0001,0.001,1e-05,1e-05,0.1,332.0,0.7087466185752931
1.0,0.0001,0.001,1e-05,1e-06,0.1,332.0,0.7084460474902314
1.0,0.0001,0.001,1e-06,0.001,0.1,332.0,0.7102494740006011
1.0,0.0001,0.001,1e-06,1e-05,0.1,332.0,0.7075443342350466
1.0,0.0001,0.001,1e-06,1e-06,0.1,332.0,0.7087466185752931
1.0,0.0001,0.0001,0.01,0.01,0.1,332.0,0.7219717463180042
1.0,0.0001,0.0001,0.01,0.001,0.1,332.0,0.7285843101893598
1.0,0.0001,0.0001,0.01,1e-05,0.1,332.0,0.7033363390441839
1.0,0.0001,0.0001,0.01,1e-06,0.1,332.0,0.700931770363691
1.0,0.0001,0.0001,0.001,0.01,0.1,332.0,0.7243763149984972
